,entropy,complexity,aeX,aeY,chunk_num,labels,dataset,isDegraded,autocluster,egci_clusters
263,0.9202690693481301,0.1384171901215924,-2918.329,-218.59624,10,"[1, 0]",Paola,True,2,4
264,0.9222927939624984,0.13534231424202425,-2931.7378,-163.65517,11,"[1, 0]",Paola,True,2,4
265,0.9217190172220178,0.136565120139832,-2899.863,-295.03436,12,"[1, 0]",Paola,True,2,4
266,0.9211985275245361,0.13685203798002885,-2777.3584,-533.32623,13,"[1, 0]",Paola,True,2,4
267,0.913761512203246,0.14679954611438403,-2923.3525,-319.4736,14,"[1, 0]",Paola,True,2,-1
268,0.9182094895255628,0.1399091500213304,-2934.9983,-377.93317,15,"[1, 0]",Paola,True,2,4
269,0.9182725370584653,0.1412614977504764,-2883.2236,-349.61664,16,"[1, 0]",Paola,True,2,4
270,0.9214077433911522,0.1375749516099726,-2864.4172,-481.62875,17,"[1, 0]",Paola,True,2,4
271,0.9075952660654082,0.1608823112029866,-4275.647,-927.89264,0,"[1, 0]",Paola,True,0,-1
272,0.8638771721890786,0.20234097915662977,-4283.665,-1002.79425,1,"[1, 0]",Paola,True,0,-1
273,0.8559831813050657,0.20839152904514838,-4357.309,-909.5871,2,"[1, 0]",Paola,True,0,-1
274,0.8023144468499284,0.22682846365938966,-4330.3735,-717.5378,3,"[1, 0]",Paola,True,0,-1
275,0.7905336262134974,0.23791709701801922,-4321.887,-733.42365,4,"[1, 0]",Paola,True,0,-1
276,0.8390014287263242,0.21007162375165392,-4335.996,-766.9732,5,"[1, 0]",Paola,True,0,-1
277,0.8228132936494162,0.2107430222849953,-4394.389,-680.207,6,"[1, 0]",Paola,True,0,-1
278,0.6785710800251571,0.28561049441920566,-4384.6724,-737.8806,7,"[1, 0]",Paola,True,0,-1
279,0.8953986498151512,0.17887624483639783,-4339.4688,-787.03546,8,"[1, 0]",Paola,True,0,-1
280,0.886556154712758,0.18652833456411794,-4282.268,-893.35675,9,"[1, 0]",Paola,True,0,-1
